date,time,temp(c),salinity(ppt),conduct(mS/cm),velocity(m/sec),datetime,,
3/7/2023,7:20,9.92,31.02,34.1,1484.58,3/7/2023 7:20:00,,
3/7/2023,7:40,9.92,30.32,33.4,1483.72,3/7/2023 7:40:00,,
3/7/2023,8:00,9.95,27.38,30.49,1480.2,3/7/2023 8:00:00,,
3/7/2023,8:20,9.92,25.87,28.94,1478.21,3/7/2023 8:20:00,,
3/7/2023,8:40,9.92,25.11,28.16,1477.27,3/7/2023 8:40:00,,
3/7/2023,9:00,9.95,25.21,28.29,1477.51,3/7/2023 9:00:00,,
3/7/2023,9:20,9.99,23.69,26.76,1475.76,3/7/2023 9:20:00,,
3/7/2023,9:40,9.99,23.42,26.48,1475.43,3/7/2023 9:40:00,,
3/7/2023,10:00,10.02,23.04,26.11,1475.07,3/7/2023 10:00:00,,
3/7/2023,10:20,10.05,23.04,26.13,1475.2,3/7/2023 10:20:00,,
3/7/2023,10:40,10.05,22.24,25.3,1474.2,3/7/2023 10:40:00,,
3/7/2023,11:00,10.05,21.48,24.52,1473.27,3/7/2023 11:00:00,,
3/7/2023,11:20,10.05,17.68,20.52,1468.57,3/7/2023 11:20:00,,
3/7/2023,11:40,10.09,16.68,19.47,1467.45,3/7/2023 11:40:00,,
3/7/2023,12:00,10.12,23.34,26.48,1475.81,3/7/2023 12:00:00,,
3/7/2023,12:20,10.12,31.05,34.3,1485.35,3/7/2023 12:20:00,,
3/7/2023,12:40,10.12,29.46,32.71,1483.38,3/7/2023 12:40:00,,
3/7/2023,13:00,10.12,25.59,28.79,1478.59,3/7/2023 13:00:00,,
3/7/2023,13:20,10.12,18.33,21.24,1469.61,3/7/2023 13:20:00,,
3/7/2023,13:40,10.18,28.86,32.16,1482.88,3/7/2023 13:40:00,,
3/7/2023,14:00,10.22,24.45,27.69,1477.54,3/7/2023 14:00:00,,
3/7/2023,14:20,10.25,24.38,27.64,1477.58,3/7/2023 14:20:00,,
3/7/2023,14:40,10.28,24.84,28.14,1478.27,3/7/2023 14:40:00,,
3/7/2023,15:00,10.25,26.45,29.77,1480.14,3/7/2023 15:00:00,,
3/7/2023,15:20,10.25,28.2,31.54,1482.29,3/7/2023 15:20:00,,
3/7/2023,15:40,10.28,17.19,20.11,1468.83,3/7/2023 15:40:00,,
3/7/2023,16:00,10.31,21.94,25.15,1474.81,3/7/2023 16:00:00,,
3/7/2023,16:20,10.28,19.62,22.7,1471.82,3/7/2023 16:20:00,,
3/7/2023,16:40,10.22,26.84,30.14,1480.5,3/7/2023 16:40:00,,
3/7/2023,17:00,10.22,23.01,26.21,1475.77,3/7/2023 17:00:00,,
3/7/2023,17:20,10.18,20.78,23.86,1472.89,3/7/2023 17:20:00,,
3/7/2023,17:40,10.18,26.55,29.82,1480.02,3/7/2023 17:40:00,,
3/7/2023,18:00,10.18,23.13,26.31,1475.8,3/7/2023 18:00:00,,
3/7/2023,18:20,10.18,23.91,27.11,1476.76,3/7/2023 18:20:00,,
3/7/2023,18:40,10.18,16.66,19.49,1467.8,3/7/2023 18:40:00,,
3/7/2023,19:00,10.18,24.61,27.84,1477.63,3/7/2023 19:00:00,,
3/7/2023,19:20,10.18,26.15,29.42,1479.53,3/7/2023 19:20:00,,
3/7/2023,19:40,10.18,25.1,28.34,1478.23,3/7/2023 19:40:00,,
3/7/2023,20:00,10.15,22.37,25.5,1474.74,3/7/2023 20:00:00,,
3/7/2023,20:20,10.15,21.77,24.87,1473.99,3/7/2023 20:20:00,,
3/7/2023,20:40,10.15,15.45,18.17,1466.18,3/7/2023 20:40:00,,
3/7/2023,21:00,10.15,20.87,23.94,1472.88,3/7/2023 21:00:00,,
3/7/2023,21:20,10.15,27.04,30.29,1480.5,3/7/2023 21:20:00,,
3/7/2023,21:40,10.18,20.8,23.89,1472.92,3/7/2023 21:40:00,,
3/7/2023,22:00,10.15,31.1,34.38,1485.53,3/7/2023 22:00:00,,
3/7/2023,22:20,10.15,31.13,34.4,1485.56,3/7/2023 22:20:00,,
3/7/2023,22:40,10.15,29.95,33.23,1484.11,3/7/2023 22:40:00,,
3/7/2023,23:00,10.15,29.16,32.44,1483.13,3/7/2023 23:00:00,,
3/7/2023,23:20,10.18,28.34,31.64,1482.24,3/7/2023 23:20:00,,
3/7/2023,23:40,10.18,27.63,30.92,1481.35,3/7/2023 23:40:00,,
3/8/2023,0:00,10.15,26.72,29.97,1480.11,3/8/2023 0:00:00,,
3/8/2023,0:20,10.15,26.64,29.89,1480.02,3/8/2023 0:20:00,,
3/8/2023,0:40,10.15,26.32,29.57,1479.62,3/8/2023 0:40:00,,
3/8/2023,1:00,10.15,29.51,32.79,1483.56,3/8/2023 1:00:00,,
3/8/2023,1:20,10.12,27.95,31.19,1481.51,3/8/2023 1:20:00,,
3/8/2023,1:40,10.09,25.81,28.99,1478.74,3/8/2023 1:40:00,,
3/8/2023,2:00,10.09,21.17,24.21,1473.01,3/8/2023 2:00:00,,
3/8/2023,2:20,10.09,18.9,21.83,1470.2,3/8/2023 2:20:00,,
3/8/2023,2:40,10.05,31.08,34.28,1485.15,3/8/2023 2:40:00,,
3/8/2023,3:00,10.05,26.89,30.07,1479.96,3/8/2023 3:00:00,,
3/8/2023,3:20,10.02,30.86,34.03,1484.75,3/8/2023 3:20:00,,
3/8/2023,3:40,10.02,27.58,30.74,1480.69,3/8/2023 3:40:00,,
3/8/2023,4:00,10.02,23.55,26.63,1475.7,3/8/2023 4:00:00,,
3/8/2023,4:20,10.02,19.49,22.41,1470.68,3/8/2023 4:20:00,,
3/8/2023,4:40,10.02,27.16,30.31,1480.17,3/8/2023 4:40:00,,
3/8/2023,5:00,9.99,19.48,22.39,1470.55,3/8/2023 5:00:00,,
3/8/2023,5:20,9.99,24.3,27.39,1476.52,3/8/2023 5:20:00,,
3/8/2023,5:40,9.99,21.08,24.06,1472.53,3/8/2023 5:40:00,,
3/8/2023,6:00,9.95,29.07,32.18,1482.29,3/8/2023 6:00:00,,
3/8/2023,6:20,9.95,28,31.11,1480.97,3/8/2023 6:20:00,,
3/8/2023,6:40,9.99,23.15,26.21,1475.09,3/8/2023 6:40:00,,
3/8/2023,7:00,9.99,29.24,32.38,1482.62,3/8/2023 7:00:00,,
3/8/2023,7:20,9.99,27.3,30.44,1480.23,3/8/2023 7:20:00,,
3/8/2023,7:40,9.99,23.03,26.08,1474.94,3/8/2023 7:40:00,,
3/8/2023,8:00,10.02,21.67,24.69,1473.38,3/8/2023 8:00:00,,
3/8/2023,8:20,10.05,21.63,24.67,1473.45,3/8/2023 8:20:00,,
3/8/2023,8:40,10.05,30.83,34.03,1484.84,3/8/2023 8:40:00,,
3/8/2023,9:00,10.05,30.63,33.83,1484.59,3/8/2023 9:00:00,,
3/8/2023,9:20,10.12,29.96,33.21,1483.99,3/8/2023 9:20:00,,
3/8/2023,9:40,10.18,29.98,33.28,1484.26,3/8/2023 9:40:00,,
3/8/2023,10:00,10.22,29.48,32.81,1483.76,3/8/2023 10:00:00,,
3/8/2023,10:20,10.25,29.48,32.84,1483.88,3/8/2023 10:20:00,,
3/8/2023,10:40,10.31,31.04,34.46,1486.04,3/8/2023 10:40:00,,
3/8/2023,11:00,10.38,31.01,34.48,1486.24,3/8/2023 11:00:00,,
3/8/2023,11:20,10.45,31.03,34.56,1486.5,3/8/2023 11:20:00,,
3/8/2023,11:40,10.51,30.88,34.46,1486.55,3/8/2023 11:40:00,,
3/8/2023,12:00,10.58,30.92,34.56,1486.84,3/8/2023 12:00:00,,
3/8/2023,12:20,10.64,30.82,34.51,1486.95,3/8/2023 12:20:00,,
3/8/2023,12:40,10.67,30.42,34.14,1486.58,3/8/2023 12:40:00,,
3/8/2023,13:00,10.71,29.95,33.69,1486.12,3/8/2023 13:00:00,,
3/8/2023,13:20,10.74,28.85,32.6,1484.88,3/8/2023 13:20:00,,
3/8/2023,13:40,10.71,29.54,33.27,1485.61,3/8/2023 13:40:00,,
3/8/2023,14:00,10.71,28.15,31.85,1483.89,3/8/2023 14:00:00,,
3/8/2023,14:20,10.64,29.17,32.85,1484.92,3/8/2023 14:20:00,,
3/8/2023,14:40,10.61,25.54,29.1,1480.34,3/8/2023 14:40:00,,
3/8/2023,15:00,10.67,28.05,31.73,1483.66,3/8/2023 15:00:00,,
3/8/2023,15:20,10.67,20.44,23.79,1474.29,3/8/2023 15:20:00,,
3/8/2023,15:40,10.71,27.56,31.25,1483.17,3/8/2023 15:40:00,,
3/8/2023,16:00,10.67,21.06,24.45,1475.05,3/8/2023 16:00:00,,
3/8/2023,16:20,10.61,30.43,34.09,1486.35,3/8/2023 16:20:00,,
3/8/2023,16:40,10.54,24.81,28.3,1479.2,3/8/2023 16:40:00,,
3/8/2023,17:00,10.48,21.36,24.65,1474.7,3/8/2023 17:00:00,,
3/8/2023,17:20,10.41,21.54,24.8,1474.69,3/8/2023 17:20:00,,
3/8/2023,17:40,10.38,20.36,23.54,1473.1,3/8/2023 17:40:00,,
3/8/2023,18:00,10.35,19.17,22.26,1471.52,3/8/2023 18:00:00,,
3/8/2023,18:20,10.28,27.14,30.49,1481.11,3/8/2023 18:20:00,,
3/8/2023,18:40,10.25,21.71,24.87,1474.28,3/8/2023 18:40:00,,
3/8/2023,19:00,10.25,24.96,28.24,1478.3,3/8/2023 19:00:00,,
3/8/2023,19:20,10.25,17.76,20.7,1469.4,3/8/2023 19:20:00,,
3/8/2023,19:40,10.28,26.87,30.22,1480.78,3/8/2023 19:40:00,,
3/8/2023,20:00,10.28,21.98,25.18,1474.74,3/8/2023 20:00:00,,
3/8/2023,20:20,10.31,28.37,31.77,1482.75,3/8/2023 20:20:00,,
3/8/2023,20:40,10.38,30.98,34.46,1486.21,3/8/2023 20:40:00,,
3/8/2023,21:00,10.38,30.71,34.18,1485.88,3/8/2023 21:00:00,,
3/8/2023,21:20,10.38,29.94,33.41,1484.93,3/8/2023 21:20:00,,
3/8/2023,21:40,10.38,29.85,33.31,1484.81,3/8/2023 21:40:00,,
3/8/2023,22:00,10.35,29.92,33.36,1484.78,3/8/2023 22:00:00,,
3/8/2023,22:20,10.31,31.06,34.48,1486.07,3/8/2023 22:20:00,,
3/8/2023,22:40,10.28,30.07,33.46,1484.73,3/8/2023 22:40:00,,
3/8/2023,23:00,10.25,30.12,33.48,1484.68,3/8/2023 23:00:00,,
3/8/2023,23:20,10.25,30.2,33.56,1484.77,3/8/2023 23:20:00,,
3/8/2023,23:40,10.22,30.25,33.58,1484.71,3/8/2023 23:40:00,,
3/9/2023,0:00,10.18,30.28,33.58,1484.63,3/9/2023 0:00:00,,
3/9/2023,0:20,10.15,31.1,34.38,1485.53,3/9/2023 0:20:00,,
3/9/2023,0:40,10.15,31.1,34.38,1485.53,3/9/2023 0:40:00,,
3/9/2023,1:00,10.15,31.05,34.33,1485.46,3/9/2023 1:00:00,,
3/9/2023,1:20,10.15,30.43,33.71,1484.69,3/9/2023 1:20:00,,
3/9/2023,1:40,10.09,30.41,33.63,1484.43,3/9/2023 1:40:00,,
3/9/2023,2:00,10.05,30.46,33.65,1484.37,3/9/2023 2:00:00,,
3/9/2023,2:20,10.05,30.41,33.6,1484.31,3/9/2023 2:20:00,,
3/9/2023,2:40,10.02,30.31,33.48,1484.07,3/9/2023 2:40:00,,
3/9/2023,3:00,10.02,31.16,34.32,1485.12,3/9/2023 3:00:00,,
3/9/2023,3:20,10.02,30.88,34.05,1484.78,3/9/2023 3:20:00,,
3/9/2023,3:40,9.99,29.51,32.66,1482.96,3/9/2023 3:40:00,,
3/9/2023,4:00,9.99,27.35,30.49,1480.29,3/9/2023 4:00:00,,
3/9/2023,4:20,9.95,25.18,28.26,1477.48,3/9/2023 4:20:00,,
3/9/2023,4:40,9.95,31.04,34.15,1484.73,3/9/2023 4:40:00,,
3/9/2023,5:00,9.95,26.44,29.54,1479.04,3/9/2023 5:00:00,,
3/9/2023,5:20,9.92,24.25,27.28,1476.2,3/9/2023 5:20:00,,
3/9/2023,5:40,9.89,23.19,26.18,1474.77,3/9/2023 5:40:00,,
3/9/2023,6:00,9.89,21.85,24.79,1473.1,3/9/2023 6:00:00,,
3/9/2023,6:20,9.89,19.78,22.64,1470.54,3/9/2023 6:20:00,,
3/9/2023,6:40,9.89,17.64,20.39,1467.89,3/9/2023 6:40:00,,
3/9/2023,7:00,9.89,29.24,32.31,1482.27,3/9/2023 7:00:00,,
3/9/2023,7:20,9.89,28.22,31.28,1481,3/9/2023 7:20:00,,
3/9/2023,7:40,9.92,28.37,31.46,1481.31,3/9/2023 7:40:00,,
3/9/2023,8:00,9.95,28.17,31.29,1481.18,3/9/2023 8:00:00,,
3/9/2023,8:20,9.95,28.42,31.53,1481.49,3/9/2023 8:20:00,,
3/9/2023,8:40,9.99,28.42,31.56,1481.61,3/9/2023 8:40:00,,
3/9/2023,9:00,9.99,28.54,31.69,1481.76,3/9/2023 9:00:00,,
3/9/2023,9:20,10.05,28.62,31.81,1482.1,3/9/2023 9:20:00,,
3/9/2023,9:40,10.05,28.69,31.89,1482.19,3/9/2023 9:40:00,,
3/9/2023,10:00,10.09,28.79,32.01,1482.43,3/9/2023 10:00:00,,
3/9/2023,10:20,10.12,28.81,32.06,1482.58,3/9/2023 10:20:00,,
3/9/2023,10:40,10.15,29.16,32.44,1483.13,3/9/2023 10:40:00,,
3/9/2023,11:00,10.15,29.28,32.56,1483.28,3/9/2023 11:00:00,,
3/9/2023,11:20,10.15,29.26,32.54,1483.25,3/9/2023 11:20:00,,
3/9/2023,11:40,10.18,29.31,32.61,1483.43,3/9/2023 11:40:00,,
3/9/2023,12:00,10.18,29.41,32.71,1483.55,3/9/2023 12:00:00,,
3/9/2023,12:20,10.18,29.41,32.71,1483.55,3/9/2023 12:20:00,,
3/9/2023,12:40,10.15,29.58,32.86,1483.65,3/9/2023 12:40:00,,
3/9/2023,13:00,10.15,29.53,32.81,1483.59,3/9/2023 13:00:00,,
3/9/2023,13:20,10.15,29.61,32.88,1483.68,3/9/2023 13:20:00,,
3/9/2023,13:40,10.15,29.66,32.93,1483.74,3/9/2023 13:40:00,,
3/9/2023,14:00,10.15,29.76,33.03,1483.86,3/9/2023 14:00:00,,
3/9/2023,14:20,10.18,29.7,33.01,1483.92,3/9/2023 14:20:00,,
3/9/2023,14:40,10.18,29.75,33.06,1483.98,3/9/2023 14:40:00,,
3/9/2023,15:00,10.18,29.83,33.13,1484.07,3/9/2023 15:00:00,,
3/9/2023,15:20,10.22,29.78,33.11,1484.13,3/9/2023 15:20:00,,
3/9/2023,15:40,10.22,29.9,33.23,1484.28,3/9/2023 15:40:00,,
3/9/2023,16:00,10.18,29.88,33.18,1484.13,3/9/2023 16:00:00,,
3/9/2023,16:20,10.18,29.85,33.16,1484.1,3/9/2023 16:20:00,,
3/9/2023,16:40,10.15,29.78,33.06,1483.89,3/9/2023 16:40:00,,
3/9/2023,17:00,10.12,29.46,32.71,1483.38,3/9/2023 17:00:00,,
3/9/2023,17:20,10.12,27.16,30.39,1480.53,3/9/2023 17:20:00,,
3/9/2023,17:40,10.12,26.89,30.12,1480.2,3/9/2023 17:40:00,,
3/9/2023,18:00,10.12,26.94,30.17,1480.26,3/9/2023 18:00:00,,
3/9/2023,18:20,10.12,25.98,29.19,1479.08,3/9/2023 18:20:00,,
3/9/2023,18:40,10.12,25.64,28.84,1478.65,3/9/2023 18:40:00,,
3/9/2023,19:00,10.12,24.73,27.92,1477.53,3/9/2023 19:00:00,,
3/9/2023,19:20,10.15,25.54,28.77,1478.65,3/9/2023 19:20:00,,
3/9/2023,19:40,10.12,25.07,28.27,1477.95,3/9/2023 19:40:00,,
3/9/2023,20:00,10.12,24.95,28.14,1477.8,3/9/2023 20:00:00,,
3/9/2023,20:20,10.09,24.92,28.09,1477.65,3/9/2023 20:20:00,,
3/9/2023,20:40,10.05,25.36,28.52,1478.07,3/9/2023 20:40:00,,
3/9/2023,21:00,10.05,25.46,28.62,1478.19,3/9/2023 21:00:00,,
3/9/2023,21:20,10.05,25.88,29.04,1478.71,3/9/2023 21:20:00,,
3/9/2023,21:40,10.05,26.47,29.64,1479.44,3/9/2023 21:40:00,,
3/9/2023,22:00,10.05,26.22,29.39,1479.13,3/9/2023 22:00:00,,
3/9/2023,22:20,10.05,26.52,29.69,1479.5,3/9/2023 22:20:00,,
3/9/2023,22:40,10.05,26.81,29.99,1479.86,3/9/2023 22:40:00,,
3/9/2023,23:00,10.05,27.11,30.29,1480.23,3/9/2023 23:00:00,,
3/9/2023,23:20,10.05,27.7,30.89,1480.96,3/9/2023 23:20:00,,
3/9/2023,23:40,10.09,27.45,30.66,1480.78,3/9/2023 23:40:00,,
3/10/2023,0:00,10.09,27.75,30.96,1481.14,3/10/2023 0:00:00,,
3/10/2023,0:20,10.12,28.02,31.26,1481.6,3/10/2023 0:20:00,,
3/10/2023,0:40,10.12,28.05,31.29,1481.63,3/10/2023 0:40:00,,
3/10/2023,1:00,10.12,28.15,31.39,1481.75,3/10/2023 1:00:00,,
3/10/2023,1:20,10.12,27.97,31.21,1481.54,3/10/2023 1:20:00,,
3/10/2023,1:40,10.15,28.15,31.41,1481.87,3/10/2023 1:40:00,,
3/10/2023,2:00,10.15,28.22,31.49,1481.97,3/10/2023 2:00:00,,
3/10/2023,2:20,10.18,28.29,31.59,1482.18,3/10/2023 2:20:00,,
3/10/2023,2:40,10.18,28.39,31.69,1482.3,3/10/2023 2:40:00,,
3/10/2023,3:00,10.18,28.37,31.66,1482.27,3/10/2023 3:00:00,,
3/10/2023,3:20,10.18,27.85,31.14,1481.63,3/10/2023 3:20:00,,
3/10/2023,3:40,10.18,27.01,30.29,1480.59,3/10/2023 3:40:00,,
3/10/2023,4:00,10.15,27.26,30.52,1480.78,3/10/2023 4:00:00,,
3/10/2023,4:20,10.12,25.42,28.62,1478.38,3/10/2023 4:20:00,,
3/10/2023,4:40,10.12,25.22,28.42,1478.14,3/10/2023 4:40:00,,
3/10/2023,5:00,10.12,24.27,27.44,1476.96,3/10/2023 5:00:00,,
3/10/2023,5:20,10.09,28.86,32.09,1482.52,3/10/2023 5:20:00,,
3/10/2023,5:40,10.09,25.44,28.62,1478.28,3/10/2023 5:40:00,,
3/10/2023,6:00,10.09,18.61,21.52,1469.84,3/10/2023 6:00:00,,
3/10/2023,6:20,10.09,27.7,30.91,1481.08,3/10/2023 6:20:00,,
3/10/2023,6:40,10.05,24.33,27.46,1476.8,3/10/2023 6:40:00,,
3/10/2023,7:00,10.05,20.83,23.83,1472.46,3/10/2023 7:00:00,,
3/10/2023,7:20,10.05,29.78,32.98,1483.54,3/10/2023 7:20:00,,
3/10/2023,7:40,10.05,28.86,32.06,1482.4,3/10/2023 7:40:00,,
3/10/2023,8:00,10.05,25.76,28.92,1478.56,3/10/2023 8:00:00,,
3/10/2023,8:20,10.05,24.16,27.29,1476.59,3/10/2023 8:20:00,,
3/10/2023,8:40,10.09,23.26,26.38,1475.6,3/10/2023 8:40:00,,
3/10/2023,9:00,10.09,30.96,34.18,1485.11,3/10/2023 9:00:00,,
3/10/2023,9:20,10.09,27.75,30.96,1481.14,3/10/2023 9:20:00,,
3/10/2023,9:40,10.09,31.08,34.3,1485.26,3/10/2023 9:40:00,,
3/10/2023,10:00,10.05,28.37,31.56,1481.79,3/10/2023 10:00:00,,
3/10/2023,10:20,10.09,26.25,29.44,1479.29,3/10/2023 10:20:00,,
3/10/2023,10:40,10.09,29.71,32.93,1483.57,3/10/2023 10:40:00,,
3/10/2023,11:00,10.12,28.1,31.34,1481.69,3/10/2023 11:00:00,,
3/10/2023,11:20,10.12,27.13,30.37,1480.5,3/10/2023 11:20:00,,
3/10/2023,11:40,10.12,26.84,30.07,1480.14,3/10/2023 11:40:00,,
3/10/2023,12:00,10.12,31.13,34.38,1485.44,3/10/2023 12:00:00,,
3/10/2023,12:20,10.15,31.18,34.45,1485.62,3/10/2023 12:20:00,,
3/10/2023,12:40,10.18,31.17,34.48,1485.73,3/10/2023 12:40:00,,
3/10/2023,13:00,10.22,31.24,34.58,1485.94,3/10/2023 13:00:00,,
3/10/2023,13:20,10.25,31.22,34.58,1486.03,3/10/2023 13:20:00,,
3/10/2023,13:40,10.25,30.69,34.06,1485.38,3/10/2023 13:40:00,,
3/10/2023,14:00,10.25,31.19,34.55,1486,3/10/2023 14:00:00,,
3/10/2023,14:20,10.25,30.5,33.86,1485.14,3/10/2023 14:20:00,,
3/10/2023,14:40,10.28,28.12,31.49,1482.32,3/10/2023 14:40:00,,
3/10/2023,15:00,10.31,25.65,29,1479.39,3/10/2023 15:00:00,,
3/10/2023,15:20,10.31,28.47,31.87,1482.87,3/10/2023 15:20:00,,
3/10/2023,15:40,10.35,24.85,28.2,1478.52,3/10/2023 15:40:00,,
3/10/2023,16:00,10.35,20.71,23.89,1473.42,3/10/2023 16:00:00,,
3/10/2023,16:20,10.35,30.19,33.64,1485.12,3/10/2023 16:20:00,,
3/10/2023,16:40,10.38,26.99,30.42,1481.29,3/10/2023 16:40:00,,
3/10/2023,17:00,10.38,30.86,34.33,1486.06,3/10/2023 17:00:00,,
3/10/2023,17:20,10.38,24.53,27.9,1478.26,3/10/2023 17:20:00,,
3/10/2023,17:40,10.38,19.9,23.05,1472.54,3/10/2023 17:40:00,,
3/10/2023,18:00,10.35,27.43,30.85,1481.71,3/10/2023 18:00:00,,
3/10/2023,18:20,10.31,29.97,33.39,1484.73,3/10/2023 18:20:00,,
3/10/2023,18:40,10.31,30.54,33.96,1485.43,3/10/2023 18:40:00,,
3/10/2023,19:00,10.28,27.73,31.09,1481.84,3/10/2023 19:00:00,,
3/10/2023,19:20,10.28,24.57,27.87,1477.94,3/10/2023 19:20:00,,
3/10/2023,19:40,10.28,30.72,34.11,1485.53,3/10/2023 19:40:00,,
3/10/2023,20:00,10.35,27.97,31.39,1482.38,3/10/2023 20:00:00,,
3/10/2023,20:20,10.45,27.09,30.57,1481.65,3/10/2023 20:20:00,,
3/10/2023,20:40,10.45,23.11,26.47,1476.74,3/10/2023 20:40:00,,
3/10/2023,21:00,10.45,29.52,33.04,1484.65,3/10/2023 21:00:00,,
3/10/2023,21:20,10.41,26.9,30.35,1481.29,3/10/2023 21:20:00,,
3/10/2023,21:40,10.38,25.02,28.4,1478.85,3/10/2023 21:40:00,,
3/10/2023,22:00,10.35,21.63,24.85,1474.55,3/10/2023 22:00:00,,
3/10/2023,22:20,10.31,21.55,24.75,1474.33,3/10/2023 22:20:00,,
3/10/2023,22:40,10.28,18.99,22.03,1471.05,3/10/2023 22:40:00,,
3/10/2023,23:00,10.25,30.99,34.36,1485.75,3/10/2023 23:00:00,,
3/10/2023,23:20,10.25,30.84,34.21,1485.57,3/10/2023 23:20:00,,
3/10/2023,23:40,10.22,30.85,34.18,1485.45,3/10/2023 23:40:00,,
3/11/2023,0:00,10.22,30.85,34.18,1485.45,3/11/2023 0:00:00,,
3/11/2023,0:20,10.22,30.82,34.16,1485.42,3/11/2023 0:20:00,,
3/11/2023,0:40,10.18,30.85,34.15,1485.33,3/11/2023 0:40:00,,
3/11/2023,1:00,10.18,30.9,34.2,1485.4,3/11/2023 1:00:00,,
3/11/2023,1:20,10.18,30.77,34.08,1485.24,3/11/2023 1:20:00,,
3/11/2023,1:40,10.15,30.98,34.25,1485.37,3/11/2023 1:40:00,,
3/11/2023,2:00,10.15,30.93,34.2,1485.31,3/11/2023 2:00:00,,
3/11/2023,2:20,10.15,30.5,33.78,1484.79,3/11/2023 2:20:00,,
3/11/2023,2:40,10.18,29.85,33.16,1484.1,3/11/2023 2:40:00,,
3/11/2023,3:00,10.22,29.36,32.69,1483.61,3/11/2023 3:00:00,,
3/11/2023,3:20,10.22,29.31,32.64,1483.55,3/11/2023 3:20:00,,
3/11/2023,3:40,10.22,26.89,30.19,1480.56,3/11/2023 3:40:00,,
3/11/2023,4:00,10.22,30.37,33.71,1484.87,3/11/2023 4:00:00,,
3/11/2023,4:20,10.22,31.15,34.48,1485.82,3/11/2023 4:20:00,,
3/11/2023,4:40,10.25,26.89,30.22,1480.69,3/11/2023 4:40:00,,
3/11/2023,5:00,10.25,24.77,28.04,1478.06,3/11/2023 5:00:00,,
3/11/2023,5:20,10.25,21.08,24.22,1473.51,3/11/2023 5:20:00,,
3/11/2023,5:40,10.25,20.77,23.89,1473.12,3/11/2023 5:40:00,,
3/11/2023,6:00,10.25,29.11,32.46,1483.42,3/11/2023 6:00:00,,
3/11/2023,6:20,10.25,29.83,33.19,1484.31,3/11/2023 6:20:00,,
3/11/2023,6:40,10.22,24.25,27.49,1477.3,3/11/2023 6:40:00,,
3/11/2023,7:00,10.22,23.06,26.26,1475.83,3/11/2023 7:00:00,,
3/11/2023,7:20,10.25,19.25,22.29,1471.25,3/11/2023 7:20:00,,
3/11/2023,7:40,10.25,15.6,18.38,1466.74,3/11/2023 7:40:00,,
3/11/2023,8:00,10.28,26.28,29.62,1480.05,3/11/2023 8:00:00,,
3/11/2023,8:20,10.28,23.48,26.74,1476.59,3/11/2023 8:20:00,,
3/11/2023,8:40,10.31,30.86,34.28,1485.83,3/11/2023 8:40:00,,
3/11/2023,9:00,10.31,25.5,28.85,1479.21,3/11/2023 9:00:00,,
3/11/2023,9:20,10.31,23.19,26.46,1476.36,3/11/2023 9:20:00,,
3/11/2023,9:40,10.35,21.84,25.08,1474.82,3/11/2023 9:40:00,,
3/11/2023,10:00,10.35,21.17,24.37,1473.98,3/11/2023 10:00:00,,
3/11/2023,10:20,10.38,29.65,33.11,1484.56,3/11/2023 10:20:00,,
3/11/2023,10:40,10.41,26.07,29.5,1480.27,3/11/2023 10:40:00,,
3/11/2023,11:00,10.45,24.93,28.35,1478.98,3/11/2023 11:00:00,,
3/11/2023,11:20,10.48,29.67,33.22,1484.94,3/11/2023 11:20:00,,
3/11/2023,11:40,10.51,29.18,32.74,1484.45,3/11/2023 11:40:00,,
3/11/2023,12:00,10.48,26.14,29.62,1480.6,3/11/2023 12:00:00,,
3/11/2023,12:20,10.51,25.05,28.52,1479.38,3/11/2023 12:20:00,,
3/11/2023,12:40,10.54,30.01,33.62,1485.6,3/11/2023 12:40:00,,
3/11/2023,13:00,10.58,28.81,32.42,1484.24,3/11/2023 13:00:00,,
3/11/2023,13:20,10.54,30.87,34.49,1486.67,3/11/2023 13:20:00,,
3/11/2023,13:40,10.48,28.56,32.1,1483.58,3/11/2023 13:40:00,,
3/11/2023,14:00,10.51,25.98,29.48,1480.51,3/11/2023 14:00:00,,
3/11/2023,14:20,10.48,22.61,25.96,1476.24,3/11/2023 14:20:00,,
3/11/2023,14:40,10.45,26.92,30.4,1481.44,3/11/2023 14:40:00,,
3/11/2023,15:00,10.48,30.9,34.46,1486.47,3/11/2023 15:00:00,,
3/11/2023,15:20,10.48,31.13,34.68,1486.74,3/11/2023 15:20:00,,
3/11/2023,15:40,10.48,31.32,34.88,1486.99,3/11/2023 15:40:00,,
3/11/2023,16:00,10.51,31.12,34.71,1486.86,3/11/2023 16:00:00,,
3/11/2023,16:20,10.51,31.12,34.71,1486.86,3/11/2023 16:20:00,,
3/11/2023,16:40,10.54,31.2,34.81,1487.06,3/11/2023 16:40:00,,
3/11/2023,17:00,10.54,31.24,34.86,1487.12,3/11/2023 17:00:00,,
3/11/2023,17:20,10.54,31.24,34.86,1487.12,3/11/2023 17:20:00,,
3/11/2023,17:40,10.54,31.1,34.71,1486.94,3/11/2023 17:40:00,,
3/11/2023,18:00,10.51,31.27,34.86,1487.04,3/11/2023 18:00:00,,
3/11/2023,18:20,10.51,31.37,34.96,1487.16,3/11/2023 18:20:00,,
3/11/2023,18:40,10.54,31.24,34.86,1487.12,3/11/2023 18:40:00,,
3/11/2023,19:00,10.54,31.24,34.86,1487.12,3/11/2023 19:00:00,,
